"","ticker","tic","gvkey"
"84","PGR","PGR",13341
"85","TFC","TFC",11856
"86","USB","USB",4723
"87","WM","WM",14477
"88","EOG","EOG",16478
"89","REGN","REGN",23812
"90","FISV","FISV",12635
"91","HUM","HUM",27914
"92","AON","AON",3221
"93","F","F",4839
"94","NSC","NSC",7923
"95","BSX","BSX",25279
"96","SHW","SHW",9667
"97","ITW","ITW",5878
"98","ETN","ETN",4199
"99","OXY","OXY",8068
"100","KLAC","KLAC",6304
"101","DG","DG",4016
"102","SNPS","SNPS",24975
"103","FDX","FDX",4598
"104","APD","APD",1209
"105","EMR","EMR",4321
"106","GM","GM",5073
"107","GD","GD",5046
"108","SLB","SLB",9465
"109","SRE","SRE",8272
"110","PXD","PXD",14359
"111","AEP","AEP",1440
"112","CDNS","CDNS",13421
"113","PSA","PSA",10096
"114","MCK","MCK",7171
"115","HCA","HCA",22260
"116","ADSK","ADSK",1878
"117","LHX","LHX",5492
"118","ADM","ADM",1722
"119","ORLY","ORLY",28180
"120","VLO","VLO",15247
"121","GIS","GIS",5071
"122","APH","APH",14282
"123","ROP","ROP",24925
"124","EXC","EXC",8539
"125","KMB","KMB",6435
"126","MAR","MAR",28930
"127","SYY","SYY",10247
"128","FCX","FCX",14590
"129","AZO","AZO",23809
"130","ECL","ECL",4213
"131","PAYX","PAYX",8402
"132","AIG","AIG",1487
"133","STZ","STZ",2710
"134","XEL","XEL",7977
"135","MSI","MSI",7585
"136","WMB","WMB",11506
"137","MCHP","MCHP",27965
"138","WELL","WELL",5543
"139","JCI","JCI",6268
"140","DVN","DVN",14934
"141","CTAS","CTAS",3062
"142","PH","PH",8358
"143","MNST","MNST",24316
"144","EA","EA",16721
"145","AJG","AJG",4973
"146","HLT","HLT",5643
"147","NEM","NEM",7881
"148","NUE","NUE",8030
"149","AFL","AFL",1449
"150","KMI","KMI",6310
"151","ED","ED",3413
"152","HPQ","HPQ",5606
"153","SPG","SPG",29389
"154","TT","TT",5959
"155","IDXX","IDXX",24197
"156","HSY","HSY",5597
"157","PEG","PEG",8810
"158","WEC","WEC",11550
"159","ALL","ALL",28349
"160","BK","BK",2019
"161","IFF","IFF",6078
"162","CMI","CMI",3650
"163","PCAR","PCAR",8253
"164","MTB","MTB",4699
"165","ES","ES",7970
"166","KR","KR",6502
"167","BIIB","BIIB",24468
"168","HES","HES",1380
"169","DD","DD",4060
"170","PPG","PPG",8247
"171","BAX","BAX",2086
"172","FAST","FAST",14225
"173","AME","AME",1598
"174","ROK","ROK",9203
"175","KDP","KDP",28877
"176","FRC","FRC",14275
"177","ALB","ALB",29751
"178","ROST","ROST",9248
"179","TROW","TROW",12138
"180","WBA","WBA",11264
"181","GLW","GLW",3532
"182","ODFL","ODFL",24617
"183","WY","WY",11456
"184","KHC","KHC",5568
"185","OKE","OKE",8151
"186","EIX","EIX",9846
"187","TSN","TSN",10793
"188","HAL","HAL",5439
"189","STT","STT",10035
"190","DTE","DTE",3897
"191","EFX","EFX",4423
"192","WST","WST",11376
"193","CDW","CDW",28320
"194","DHI","DHI",25340
"195","IT","IT",12441
"196","CTRA","CTRA",20548
"197","AEE","AEE",10860
"198","GWW","GWW",5256
"199","LH","LH",14960
"200","ETR","ETR",7366
"201","BALL","BALL",1988
"202","SIVB","SIVB",17120
"203","DRE","DRE",13510
"204","FITB","FITB",4640
"205","FE","FE",8099
"206","STE","STE",25313
"207","LUV","LUV",9882
"208","MKC","MKC",7146
"209","PPL","PPL",8455
"210","VMC","VMC",11228
"211","MTCH","MTCH",26061
"212","GPC","GPC",5125
"213","LEN","LEN",6669
"214","CHD","CHD",3026
"215","NTRS","NTRS",7982
"216","DAL","DAL",3851
"217","CMS","CMS",3439
"218","CNP","CNP",5742
"219","RF","RF",4674
"220","PKI","PKI",4145
"221","AMCR","AMCR",100243
"222","RJF","RJF",8898
"223","HBAN","HBAN",5786
"224","DOV","DOV",4058
"225","K","K",6375
"226","HOLX","HOLX",20904
"227","SWKS","SWKS",1327
"228","CLX","CLX",3121
"229","EXPD","EXPD",4494
"230","ZBRA","ZBRA",24405
"231","TRMB","TRMB",22815
"232","MRO","MRO",7017
"233","ATO","ATO",4383
"234","CAH","CAH",2751
"235","KEY","KEY",9783
"236","J","J",6216
"237","TYL","TYL",10789
"238","CAG","CAG",3362
"239","TER","TER",10453
"240","COO","COO",3504
"241","AVY","AVY",1913
"242","IP","IP",6104
"243","IEX","IEX",15267
"244","EVRG","EVRG",6338
"245","WDC","WDC",11399
"246","LNT","LNT",11554
"247","BBY","BBY",2184
"248","JKHY","JKHY",11811
"249","TECH","TECH",15414
"250","JBHT","JBHT",5783
"251","PARA","PARA",13714
"252","AES","AES",24216
"253","PEAK","PEAK",13125
"254","BRO","BRO",15417
"255","SJM","SJM",9777
"256","OMC","OMC",4066
"257","NLOK","NLOK",15855
"258","VFC","VFC",11060
"259","TXT","TXT",10519
"260","SWK","SWK",10016
"261","CINF","CINF",14824
"262","HRL","HRL",5709
"263","UDR","UDR",10894
"264","FMC","FMC",4510
"265","INCY","INCY",29127
"266","BF.B","BF.B",2435
"267","ABMD","ABMD",13619
"268","KIM","KIM",24731
"269","NVR","NVR",12459
"270","WRB","WRB",14822
"271","MAS","MAS",7085
"272","PTC","PTC",18699
"273","NDSN","NDSN",7921
"274","NI","NI",7974
"275","HST","HST",7063
"276","APA","APA",1678
"277","EMN","EMN",29392
"278","SNA","SNA",9778
"279","UAL","UAL",10795
"280","BIO","BIO",2220
"281","MGM","MGM",14418
"282","VTRS","VTRS",7637
"283","TFX","TFX",10407
"284","IPG","IPG",6136
"285","L","L",6781
"286","CMA","CMA",3231
"287","TAP","TAP",3505
"288","HAS","HAS",5518
"289","CPB","CPB",2663
"290","PHM","PHM",8823
"291","LUMN","LUMN",2884
"292","WHR","WHR",11465
"293","BWA","BWA",28742
"294","CCL","CCL",13498
"295","GL","GL",10614
"296","AAL","AAL",1045
"297","BBWI","BBWI",6733
"298","RHI","RHI",2312
"299","ROL","ROL",9225
"300","LNC","LNC",6742
"301","SEE","SEE",9555
"302","PNW","PNW",1075
"303","RCL","RCL",28191
"304","ZION","ZION",11687
"305","AOS","AOS",9771
"306","PNR","PNR",8463
"307","XRAY","XRAY",13700
"308","DXC","DXC",3336
"309","NWL","NWL",7875
"310","BEN","BEN",4885
"311","UHS","UHS",11032
"312","FRT","FRT",4605
"313","MHK","MHK",25119
"314","ALK","ALK",1230
"315","VNO","VNO",11220
"316","PVH","PVH",8551
