"","ticker","tic","gvkey"
"82","SO","SO",9850
"83","MO","MO",8543
"84","BKNG","BKNG",119314
"85","CB","CB",28034
"86","CCI","CCI",113490
"87","TGT","TGT",3813
"88","GILD","GILD",24856
"89","TJX","TJX",11672
"90","SYK","SYK",10115
"91","CME","CME",149070
"92","NOC","NOC",7985
"93","VRTX","VRTX",24344
"94","LRCX","LRCX",6565
"95","CSX","CSX",2574
"96","MU","MU",7343
"97","BDX","BDX",2111
"98","PNC","PNC",8245
"99","CL","CL",3170
"100","D","D",4029
"101","PGR","PGR",13341
"102","TFC","TFC",11856
"103","EW","EW",133366
"104","USB","USB",4723
"105","EQIX","EQIX",138743
"106","WM","WM",14477
"107","EOG","EOG",16478
"108","FIS","FIS",165993
"109","EL","EL",61567
"110","REGN","REGN",23812
"111","FISV","FISV",12635
"112","HUM","HUM",27914
"113","AON","AON",3221
"114","F","F",4839
"115","NSC","NSC",7923
"116","BSX","BSX",25279
"117","SHW","SHW",9667
"118","ITW","ITW",5878
"119","ETN","ETN",4199
"120","OXY","OXY",8068
"121","KLAC","KLAC",6304
"122","DG","DG",4016
"123","SNPS","SNPS",24975
"124","ICE","ICE",163610
"125","FDX","FDX",4598
"126","CNC","CNC",145552
"127","APD","APD",1209
"128","EMR","EMR",4321
"129","GM","GM",5073
"130","GD","GD",5046
"131","SLB","SLB",9465
"132","SRE","SRE",8272
"133","PXD","PXD",14359
"134","CHTR","CHTR",126136
"135","AEP","AEP",1440
"136","CDNS","CDNS",13421
"137","MCO","MCO",139665
"138","PSA","PSA",10096
"139","MCK","MCK",7171
"140","HCA","HCA",22260
"141","ADSK","ADSK",1878
"142","LHX","LHX",5492
"143","ADM","ADM",1722
"144","ORLY","ORLY",28180
"145","VLO","VLO",15247
"146","GIS","GIS",5071
"147","APH","APH",14282
"148","ROP","ROP",24925
"149","EXC","EXC",8539
"150","KMB","KMB",6435
"151","O","O",30822
"152","MAR","MAR",28930
"153","SYY","SYY",10247
"154","CMG","CMG",165914
"155","MET","MET",133768
"156","FCX","FCX",14590
"157","AZO","AZO",23809
"158","COF","COF",30990
"159","ECL","ECL",4213
"160","PAYX","PAYX",8402
"161","AIG","AIG",1487
"162","STZ","STZ",2710
"163","XEL","XEL",7977
"164","MSI","MSI",7585
"165","WMB","WMB",11506
"166","A","A",126554
"167","MCHP","MCHP",27965
"168","WELL","WELL",5543
"169","TRV","TRV",62689
"170","JCI","JCI",6268
"171","DVN","DVN",14934
"172","CTAS","CTAS",3062
"173","DLTR","DLTR",31587
"174","PRU","PRU",143356
"175","SBAC","SBAC",121382
"176","PH","PH",8358
"177","MNST","MNST",24316
"178","EA","EA",16721
"179","GPN","GPN",141913
"180","AJG","AJG",4973
"181","HLT","HLT",5643
"182","NEM","NEM",7881
"183","CTSH","CTSH",111864
"184","WBD","WBD",164296
"185","YUM","YUM",65417
"186","NUE","NUE",8030
"187","AFL","AFL",1449
"188","RMD","RMD",31887
"189","DXCM","DXCM",162887
"190","KMI","KMI",6310
"191","ED","ED",3413
"192","HPQ","HPQ",5606
"193","SPG","SPG",29389
"194","ILMN","ILMN",138205
"195","TT","TT",5959
"196","IDXX","IDXX",24197
"197","HSY","HSY",5597
"198","TDG","TDG",148349
"199","PEG","PEG",8810
"200","WEC","WEC",11550
"201","ALL","ALL",28349
"202","BK","BK",2019
"203","IFF","IFF",6078
"204","CMI","CMI",3650
"205","PCAR","PCAR",8253
"206","MTB","MTB",4699
"207","ES","ES",7970
"208","MTD","MTD",65772
"209","KR","KR",6502
"210","BIIB","BIIB",24468
"211","HES","HES",1380
"212","DD","DD",4060
"213","PPG","PPG",8247
"214","BAX","BAX",2086
"215","AMP","AMP",164708
"216","FAST","FAST",14225
"217","APTV","APTV",118122
"218","RSG","RSG",112168
"219","AME","AME",1598
"220","ROK","ROK",9203
"221","ON","ON",134932
"222","KDP","KDP",28877
"223","FRC","FRC",14275
"224","AVB","AVB",29875
"225","ALB","ALB",29751
"226","ROST","ROST",9248
"227","TROW","TROW",12138
"228","WBA","WBA",11264
"229","GLW","GLW",3532
"230","ODFL","ODFL",24617
"231","CPRT","CPRT",29901
"232","EBAY","EBAY",114524
"233","WY","WY",11456
"234","KHC","KHC",5568
"235","OKE","OKE",8151
"236","EIX","EIX",9846
"237","TSN","TSN",10793
"238","HAL","HAL",5439
"239","EQR","EQR",28733
"240","STT","STT",10035
"241","DTE","DTE",3897
"242","EFX","EFX",4423
"243","WST","WST",11376
"244","EXR","EXR",160479
"245","CDW","CDW",28320
"246","DHI","DHI",25340
"247","ANSS","ANSS",63080
"248","IT","IT",12441
"249","ARE","ARE",64821
"250","CTRA","CTRA",20548
"251","AEE","AEE",10860
"252","ZBH","ZBH",144559
"253","GWW","GWW",5256
"254","LH","LH",14960
"255","ETR","ETR",7366
"256","BALL","BALL",1988
"257","SIVB","SIVB",17120
"258","DRE","DRE",13510
"259","FITB","FITB",4640
"260","WTW","WTW",144009
"261","URI","URI",66065
"262","FE","FE",8099
"263","STE","STE",25313
"264","LUV","LUV",9882
"265","MKC","MKC",7146
"266","MPWR","MPWR",160888
"267","MLM","MLM",29733
"268","PPL","PPL",8455
"269","VMC","VMC",11228
"270","MTCH","MTCH",26061
"271","GPC","GPC",5125
"272","ABC","ABC",31673
"273","TSCO","TSCO",29736
"274","LEN","LEN",6669
"275","CHD","CHD",3026
"276","HIG","HIG",61739
"277","WAT","WAT",61574
"278","VTR","VTR",110179
"279","NDAQ","NDAQ",149337
"280","ALGN","ALGN",141384
"281","MAA","MAA",29649
"282","CF","CF",163946
"283","NTRS","NTRS",7982
"284","DAL","DAL",3851
"285","TTWO","TTWO",64630
"286","CMS","CMS",3439
"287","CNP","CNP",5742
"288","RF","RF",4674
"289","PWR","PWR",66446
"290","IR","IR",30098
"291","PKI","PKI",4145
"292","MOS","MOS",162129
"293","AMCR","AMCR",100243
"294","MOH","MOH",152149
"295","RJF","RJF",8898
"296","HBAN","HBAN",5786
"297","DOV","DOV",4058
"298","VRSN","VRSN",66368
"299","K","K",6375
"300","TDY","TDY",126721
"301","HOLX","HOLX",20904
"302","ESS","ESS",30293
"303","SWKS","SWKS",1327
"304","CLX","CLX",3121
"305","EXPD","EXPD",4494
"306","ZBRA","ZBRA",24405
"307","WAB","WAB",60979
"308","TRMB","TRMB",22815
"309","MRO","MRO",7017
"310","ATO","ATO",4383
"311","CAH","CAH",2751
"312","KEY","KEY",9783
"313","J","J",6216
"314","TYL","TYL",10789
"315","CAG","CAG",3362
"316","DGX","DGX",64166
"317","TER","TER",10453
"318","KMX","KMX",64410
"319","DRI","DRI",31846
"320","NTAP","NTAP",61591
"321","COO","COO",3504
"322","FDS","FDS",63172
"323","STX","STX",150937
"324","AVY","AVY",1913
"325","IP","IP",6104
"326","IEX","IEX",15267
"327","EXPE","EXPE",126296
"328","PFG","PFG",145701
"329","EVRG","EVRG",6338
"330","AKAM","AKAM",125595
"331","WDC","WDC",11399
"332","LNT","LNT",11554
"333","BBY","BBY",2184
"334","JKHY","JKHY",11811
"335","TECH","TECH",15414
"336","JBHT","JBHT",5783
"337","LKQ","LKQ",155394
"338","PARA","PARA",13714
"339","AES","AES",24216
"340","PEAK","PEAK",13125
"341","BRO","BRO",15417
"342","CPT","CPT",28629
"343","GRMN","GRMN",141459
"344","SJM","SJM",9777
"345","OMC","OMC",4066
"346","DPZ","DPZ",160211
"347","POOL","POOL",61420
"348","NLOK","NLOK",15855
"349","CHRW","CHRW",65609
"350","VFC","VFC",11060
"351","TXT","TXT",10519
"352","SWK","SWK",10016
"353","CINF","CINF",14824
"354","IRM","IRM",62374
"355","HRL","HRL",5709
"356","UDR","UDR",10894
"357","FMC","FMC",4510
"358","INCY","INCY",29127
"359","BF.B","BF.B",2435
"360","ABMD","ABMD",13619
"361","KIM","KIM",24731
"362","NVR","NVR",12459
"363","LVS","LVS",161844
"364","PKG","PKG",128978
"365","LYV","LYV",165746
"366","WRB","WRB",14822
"367","MAS","MAS",7085
"368","PTC","PTC",18699
"369","CTXS","CTXS",61676
"370","BXP","BXP",64925
"371","NDSN","NDSN",7921
"372","NI","NI",7974
"373","HST","HST",7063
"374","CRL","CRL",137131
"375","APA","APA",1678
"376","AAP","AAP",145977
"377","EMN","EMN",29392
"378","SNA","SNA",9778
"379","UAL","UAL",10795
"380","BIO","BIO",2220
"381","MGM","MGM",14418
"382","VTRS","VTRS",7637
"383","TFX","TFX",10407
"384","IPG","IPG",6136
"385","QRVO","QRVO",64853
"386","WRK","WRK",29830
"387","L","L",6781
"388","HSIC","HSIC",61494
"389","MKTX","MKTX",158742
"390","CMA","CMA",3231
"391","TAP","TAP",3505
"392","HAS","HAS",5518
"393","CPB","CPB",2663
"394","PHM","PHM",8823
"395","RE","RE",61388
"396","FFIV","FFIV",121077
"397","LUMN","LUMN",2884
"398","AIZ","AIZ",157057
"399","REG","REG",29099
"400","WHR","WHR",11465
"401","BWA","BWA",28742
"402","NRG","NRG",135990
"403","CCL","CCL",13498
"404","GL","GL",10614
"405","AAL","AAL",1045
"406","JNPR","JNPR",121718
"407","BBWI","BBWI",6733
"408","TPR","TPR",140541
"409","RHI","RHI",2312
"410","NLSN","NLSN",100873
"411","ROL","ROL",9225
"412","LNC","LNC",6742
"413","SEE","SEE",9555
"414","PNW","PNW",1075
"415","RCL","RCL",28191
"416","ZION","ZION",11687
"417","AOS","AOS",9771
"418","PNR","PNR",8463
"419","XRAY","XRAY",13700
"420","DXC","DXC",3336
"421","NWL","NWL",7875
"422","BEN","BEN",4885
"423","UHS","UHS",11032
"424","FRT","FRT",4605
"425","WYNN","WYNN",149318
"426","MHK","MHK",25119
"427","IVZ","IVZ",29804
"428","PENN","PENN",30259
"429","ALK","ALK",1230
"430","DVA","DVA",61483
"431","VNO","VNO",11220
"432","RL","RL",64891
"433","PVH","PVH",8551
"434","DISH","DISH",60900
