"","ticker","tic","gvkey"
"82","MDLZ","MDLZ",142953
"83","ADI","ADI",1632
"84","CI","CI",2547
"85","ISRG","ISRG",136725
"86","DUK","DUK",4093
"87","ZTS","ZTS",13721
"88","GE","GE",5047
"89","MMC","MMC",7065
"90","MMM","MMM",7435
"91","SO","SO",9850
"92","MO","MO",8543
"93","BKNG","BKNG",119314
"94","CB","CB",28034
"95","CCI","CCI",113490
"96","TGT","TGT",3813
"97","GILD","GILD",24856
"98","TJX","TJX",11672
"99","SYK","SYK",10115
"100","CME","CME",149070
"101","NOC","NOC",7985
"102","VRTX","VRTX",24344
"103","LRCX","LRCX",6565
"104","CSX","CSX",2574
"105","MU","MU",7343
"106","BDX","BDX",2111
"107","PNC","PNC",8245
"108","CL","CL",3170
"109","D","D",4029
"110","PGR","PGR",13341
"111","TFC","TFC",11856
"112","EW","EW",133366
"113","USB","USB",4723
"114","EQIX","EQIX",138743
"115","WM","WM",14477
"116","EOG","EOG",16478
"117","FIS","FIS",165993
"118","EL","EL",61567
"119","REGN","REGN",23812
"120","FISV","FISV",12635
"121","ATVI","ATVI",180405
"122","HUM","HUM",27914
"123","AON","AON",3221
"124","F","F",4839
"125","NSC","NSC",7923
"126","BSX","BSX",25279
"127","SHW","SHW",9667
"128","ITW","ITW",5878
"129","ETN","ETN",4199
"130","OXY","OXY",8068
"131","KLAC","KLAC",6304
"132","DG","DG",4016
"133","SNPS","SNPS",24975
"134","ICE","ICE",163610
"135","FDX","FDX",4598
"136","CNC","CNC",145552
"137","APD","APD",1209
"138","EMR","EMR",4321
"139","GM","GM",5073
"140","GD","GD",5046
"141","SLB","SLB",9465
"142","SRE","SRE",8272
"143","PXD","PXD",14359
"144","CHTR","CHTR",126136
"145","MPC","MPC",186989
"146","AEP","AEP",1440
"147","CDNS","CDNS",13421
"148","MCO","MCO",139665
"149","PSA","PSA",10096
"150","MCK","MCK",7171
"151","HCA","HCA",22260
"152","NXPI","NXPI",184725
"153","ADSK","ADSK",1878
"154","LHX","LHX",5492
"155","ADM","ADM",1722
"156","ORLY","ORLY",28180
"157","VLO","VLO",15247
"158","GIS","GIS",5071
"159","APH","APH",14282
"160","ROP","ROP",24925
"161","EXC","EXC",8539
"162","KMB","KMB",6435
"163","IQV","IQV",17928
"164","O","O",30822
"165","MAR","MAR",28930
"166","SYY","SYY",10247
"167","CMG","CMG",165914
"168","MET","MET",133768
"169","TEL","TEL",177267
"170","FCX","FCX",14590
"171","AZO","AZO",23809
"172","PSX","PSX",170841
"173","COF","COF",30990
"174","ECL","ECL",4213
"175","FTNT","FTNT",183377
"176","PAYX","PAYX",8402
"177","AIG","AIG",1487
"178","STZ","STZ",2710
"179","XEL","XEL",7977
"180","MSI","MSI",7585
"181","WMB","WMB",11506
"182","A","A",126554
"183","ENPH","ENPH",187450
"184","MSCI","MSCI",178507
"185","MCHP","MCHP",27965
"186","WELL","WELL",5543
"187","TRV","TRV",62689
"188","JCI","JCI",6268
"189","DVN","DVN",14934
"190","CTAS","CTAS",3062
"191","DLTR","DLTR",31587
"192","PRU","PRU",143356
"193","SBAC","SBAC",121382
"194","PH","PH",8358
"195","DLR","DLR",160991
"196","MNST","MNST",24316
"197","EA","EA",16721
"198","GPN","GPN",141913
"199","AJG","AJG",4973
"200","HLT","HLT",5643
"201","NEM","NEM",7881
"202","CTSH","CTSH",111864
"203","WBD","WBD",164296
"204","YUM","YUM",65417
"205","NUE","NUE",8030
"206","AFL","AFL",1449
"207","RMD","RMD",31887
"208","DXCM","DXCM",162887
"209","KMI","KMI",6310
"210","ED","ED",3413
"211","HPQ","HPQ",5606
"212","SPG","SPG",29389
"213","ILMN","ILMN",138205
"214","TT","TT",5959
"215","IDXX","IDXX",24197
"216","HSY","HSY",5597
"217","TDG","TDG",148349
"218","PEG","PEG",8810
"219","WEC","WEC",11550
"220","ALL","ALL",28349
"221","BK","BK",2019
"222","IFF","IFF",6078
"223","TWTR","TWTR",18872
"224","CMI","CMI",3650
"225","PCAR","PCAR",8253
"226","MTB","MTB",4699
"227","ES","ES",7970
"228","MTD","MTD",65772
"229","KR","KR",6502
"230","BIIB","BIIB",24468
"231","HES","HES",1380
"232","VRSK","VRSK",180652
"233","DD","DD",4060
"234","PPG","PPG",8247
"235","KEYS","KEYS",20232
"236","BAX","BAX",2086
"237","AMP","AMP",164708
"238","FAST","FAST",14225
"239","APTV","APTV",118122
"240","RSG","RSG",112168
"241","AME","AME",1598
"242","ROK","ROK",9203
"243","ON","ON",134932
"244","KDP","KDP",28877
"245","FRC","FRC",14275
"246","AVB","AVB",29875
"247","ALB","ALB",29751
"248","ROST","ROST",9248
"249","DFS","DFS",177376
"250","AWK","AWK",179437
"251","TROW","TROW",12138
"252","WBA","WBA",11264
"253","GLW","GLW",3532
"254","ODFL","ODFL",24617
"255","CPRT","CPRT",29901
"256","EBAY","EBAY",114524
"257","CBRE","CBRE",260774
"258","WY","WY",11456
"259","ANET","ANET",20748
"260","KHC","KHC",5568
"261","OKE","OKE",8151
"262","EIX","EIX",9846
"263","TSN","TSN",10793
"264","HAL","HAL",5439
"265","EQR","EQR",28733
"266","STT","STT",10035
"267","DTE","DTE",3897
"268","EFX","EFX",4423
"269","WST","WST",11376
"270","EXR","EXR",160479
"271","CDW","CDW",28320
"272","DHI","DHI",25340
"273","ANSS","ANSS",63080
"274","IT","IT",12441
"275","ARE","ARE",64821
"276","CTRA","CTRA",20548
"277","AEE","AEE",10860
"278","ZBH","ZBH",144559
"279","GWW","GWW",5256
"280","LH","LH",14960
"281","ETR","ETR",7366
"282","BALL","BALL",1988
"283","SIVB","SIVB",17120
"284","DRE","DRE",13510
"285","FITB","FITB",4640
"286","WTW","WTW",144009
"287","URI","URI",66065
"288","FE","FE",8099
"289","LYB","LYB",294524
"290","STE","STE",25313
"291","LUV","LUV",9882
"292","MKC","MKC",7146
"293","MPWR","MPWR",160888
"294","MLM","MLM",29733
"295","PPL","PPL",8455
"296","VMC","VMC",11228
"297","MTCH","MTCH",26061
"298","FANG","FANG",170750
"299","GPC","GPC",5125
"300","ABC","ABC",31673
"301","TSCO","TSCO",29736
"302","LEN","LEN",6669
"303","CHD","CHD",3026
"304","HIG","HIG",61739
"305","WAT","WAT",61574
"306","VTR","VTR",110179
"307","NDAQ","NDAQ",149337
"308","EPAM","EPAM",187697
"309","ALGN","ALGN",141384
"310","ULTA","ULTA",178704
"311","MAA","MAA",29649
"312","CF","CF",163946
"313","NTRS","NTRS",7982
"314","SEDG","SEDG",23119
"315","DAL","DAL",3851
"316","TTWO","TTWO",64630
"317","CMS","CMS",3439
"318","CTLT","CTLT",20228
"319","CNP","CNP",5742
"320","RF","RF",4674
"321","PWR","PWR",66446
"322","IR","IR",30098
"323","PKI","PKI",4145
"324","MOS","MOS",162129
"325","AMCR","AMCR",100243
"326","MOH","MOH",152149
"327","RJF","RJF",8898
"328","HBAN","HBAN",5786
"329","BR","BR",176928
"330","DOV","DOV",4058
"331","VRSN","VRSN",66368
"332","K","K",6375
"333","TDY","TDY",126721
"334","HOLX","HOLX",20904
"335","ESS","ESS",30293
"336","SWKS","SWKS",1327
"337","CLX","CLX",3121
"338","EXPD","EXPD",4494
"339","FLT","FLT",184700
"340","ZBRA","ZBRA",24405
"341","WAB","WAB",60979
"342","TRMB","TRMB",22815
"343","XYL","XYL",189491
"344","MRO","MRO",7017
"345","GNRC","GNRC",183736
"346","ATO","ATO",4383
"347","CAH","CAH",2751
"348","KEY","KEY",9783
"349","J","J",6216
"350","SYF","SYF",20686
"351","TYL","TYL",10789
"352","CAG","CAG",3362
"353","DGX","DGX",64166
"354","TER","TER",10453
"355","KMX","KMX",64410
"356","DRI","DRI",31846
"357","NTAP","NTAP",61591
"358","COO","COO",3504
"359","FDS","FDS",63172
"360","STX","STX",150937
"361","AVY","AVY",1913
"362","IP","IP",6104
"363","IEX","IEX",15267
"364","EXPE","EXPE",126296
"365","PFG","PFG",145701
"366","EVRG","EVRG",6338
"367","AKAM","AKAM",125595
"368","WDC","WDC",11399
"369","LNT","LNT",11554
"370","BBY","BBY",2184
"371","JKHY","JKHY",11811
"372","TECH","TECH",15414
"373","JBHT","JBHT",5783
"374","LKQ","LKQ",155394
"375","PARA","PARA",13714
"376","AES","AES",24216
"377","PEAK","PEAK",13125
"378","BRO","BRO",15417
"379","CPT","CPT",28629
"380","GRMN","GRMN",141459
"381","SJM","SJM",9777
"382","OMC","OMC",4066
"383","DPZ","DPZ",160211
"384","POOL","POOL",61420
"385","NLOK","NLOK",15855
"386","CHRW","CHRW",65609
"387","VFC","VFC",11060
"388","TXT","TXT",10519
"389","SWK","SWK",10016
"390","CINF","CINF",14824
"391","LDOS","LDOS",165123
"392","IRM","IRM",62374
"393","HRL","HRL",5709
"394","UDR","UDR",10894
"395","FMC","FMC",4510
"396","INCY","INCY",29127
"397","BF.B","BF.B",2435
"398","ABMD","ABMD",13619
"399","KIM","KIM",24731
"400","NVR","NVR",12459
"401","LVS","LVS",161844
"402","PKG","PKG",128978
"403","LYV","LYV",165746
"404","WRB","WRB",14822
"405","MAS","MAS",7085
"406","PTC","PTC",18699
"407","CTXS","CTXS",61676
"408","CBOE","CBOE",184500
"409","BXP","BXP",64925
"410","NDSN","NDSN",7921
"411","NI","NI",7974
"412","HST","HST",7063
"413","CRL","CRL",137131
"414","APA","APA",1678
"415","AAP","AAP",145977
"416","CE","CE",162254
"417","EMN","EMN",29392
"418","SNA","SNA",9778
"419","UAL","UAL",10795
"420","BIO","BIO",2220
"421","MGM","MGM",14418
"422","VTRS","VTRS",7637
"423","TFX","TFX",10407
"424","SBNY","SBNY",160776
"425","IPG","IPG",6136
"426","QRVO","QRVO",64853
"427","WRK","WRK",29830
"428","L","L",6781
"429","HSIC","HSIC",61494
"430","MKTX","MKTX",158742
"431","CMA","CMA",3231
"432","TAP","TAP",3505
"433","HAS","HAS",5518
"434","CPB","CPB",2663
"435","PHM","PHM",8823
"436","RE","RE",61388
"437","FFIV","FFIV",121077
"438","LUMN","LUMN",2884
"439","AIZ","AIZ",157057
"440","REG","REG",29099
"441","WHR","WHR",11465
"442","FBHS","FBHS",188255
"443","BWA","BWA",28742
"444","ALLE","ALLE",316056
"445","NRG","NRG",135990
"446","CCL","CCL",13498
"447","GL","GL",10614
"448","AAL","AAL",1045
"449","JNPR","JNPR",121718
"450","BBWI","BBWI",6733
"451","TPR","TPR",140541
"452","HII","HII",186310
"453","RHI","RHI",2312
"454","NLSN","NLSN",100873
"455","ROL","ROL",9225
"456","LNC","LNC",6742
"457","SEE","SEE",9555
"458","PNW","PNW",1075
"459","RCL","RCL",28191
"460","ZION","ZION",11687
"461","AOS","AOS",9771
"462","PNR","PNR",8463
"463","XRAY","XRAY",13700
"464","DXC","DXC",3336
"465","NWL","NWL",7875
"466","BEN","BEN",4885
"467","UHS","UHS",11032
"468","FRT","FRT",4605
"469","WYNN","WYNN",149318
"470","MHK","MHK",25119
"471","IVZ","IVZ",29804
"472","PENN","PENN",30259
"473","ALK","ALK",1230
"474","DVA","DVA",61483
"475","NCLH","NCLH",104432
"476","VNO","VNO",11220
"477","RL","RL",64891
"478","PVH","PVH",8551
"479","DISH","DISH",60900
