"","ticker","tic","gvkey"
"83","SYK","SYK",10115
"84","CME","CME",149070
"85","NOC","NOC",7985
"86","VRTX","VRTX",24344
"87","LRCX","LRCX",6565
"88","CSX","CSX",2574
"89","MU","MU",7343
"90","BDX","BDX",2111
"91","PNC","PNC",8245
"92","CL","CL",3170
"93","D","D",4029
"94","PGR","PGR",13341
"95","TFC","TFC",11856
"96","EW","EW",133366
"97","USB","USB",4723
"98","WM","WM",14477
"99","EOG","EOG",16478
"100","EL","EL",61567
"101","REGN","REGN",23812
"102","FISV","FISV",12635
"103","HUM","HUM",27914
"104","AON","AON",3221
"105","F","F",4839
"106","NSC","NSC",7923
"107","BSX","BSX",25279
"108","SHW","SHW",9667
"109","ITW","ITW",5878
"110","ETN","ETN",4199
"111","OXY","OXY",8068
"112","KLAC","KLAC",6304
"113","DG","DG",4016
"114","SNPS","SNPS",24975
"115","FDX","FDX",4598
"116","CNC","CNC",145552
"117","APD","APD",1209
"118","EMR","EMR",4321
"119","GM","GM",5073
"120","GD","GD",5046
"121","SLB","SLB",9465
"122","SRE","SRE",8272
"123","PXD","PXD",14359
"124","CHTR","CHTR",126136
"125","AEP","AEP",1440
"126","CDNS","CDNS",13421
"127","MCO","MCO",139665
"128","PSA","PSA",10096
"129","MCK","MCK",7171
"130","HCA","HCA",22260
"131","ADSK","ADSK",1878
"132","LHX","LHX",5492
"133","ADM","ADM",1722
"134","ORLY","ORLY",28180
"135","VLO","VLO",15247
"136","GIS","GIS",5071
"137","APH","APH",14282
"138","ROP","ROP",24925
"139","EXC","EXC",8539
"140","KMB","KMB",6435
"141","O","O",30822
"142","MAR","MAR",28930
"143","SYY","SYY",10247
"144","FCX","FCX",14590
"145","AZO","AZO",23809
"146","COF","COF",30990
"147","ECL","ECL",4213
"148","PAYX","PAYX",8402
"149","AIG","AIG",1487
"150","STZ","STZ",2710
"151","XEL","XEL",7977
"152","MSI","MSI",7585
"153","WMB","WMB",11506
"154","MCHP","MCHP",27965
"155","WELL","WELL",5543
"156","TRV","TRV",62689
"157","JCI","JCI",6268
"158","DVN","DVN",14934
"159","CTAS","CTAS",3062
"160","DLTR","DLTR",31587
"161","SBAC","SBAC",121382
"162","PH","PH",8358
"163","MNST","MNST",24316
"164","EA","EA",16721
"165","GPN","GPN",141913
"166","AJG","AJG",4973
"167","HLT","HLT",5643
"168","NEM","NEM",7881
"169","CTSH","CTSH",111864
"170","YUM","YUM",65417
"171","NUE","NUE",8030
"172","AFL","AFL",1449
"173","RMD","RMD",31887
"174","KMI","KMI",6310
"175","ED","ED",3413
"176","HPQ","HPQ",5606
"177","SPG","SPG",29389
"178","TT","TT",5959
"179","IDXX","IDXX",24197
"180","HSY","HSY",5597
"181","PEG","PEG",8810
"182","WEC","WEC",11550
"183","ALL","ALL",28349
"184","BK","BK",2019
"185","IFF","IFF",6078
"186","CMI","CMI",3650
"187","PCAR","PCAR",8253
"188","MTB","MTB",4699
"189","ES","ES",7970
"190","MTD","MTD",65772
"191","KR","KR",6502
"192","BIIB","BIIB",24468
"193","HES","HES",1380
"194","DD","DD",4060
"195","PPG","PPG",8247
"196","BAX","BAX",2086
"197","FAST","FAST",14225
"198","APTV","APTV",118122
"199","RSG","RSG",112168
"200","AME","AME",1598
"201","ROK","ROK",9203
"202","KDP","KDP",28877
"203","FRC","FRC",14275
"204","AVB","AVB",29875
"205","ALB","ALB",29751
"206","ROST","ROST",9248
"207","TROW","TROW",12138
"208","WBA","WBA",11264
"209","GLW","GLW",3532
"210","ODFL","ODFL",24617
"211","CPRT","CPRT",29901
"212","EBAY","EBAY",114524
"213","WY","WY",11456
"214","KHC","KHC",5568
"215","OKE","OKE",8151
"216","EIX","EIX",9846
"217","TSN","TSN",10793
"218","HAL","HAL",5439
"219","EQR","EQR",28733
"220","STT","STT",10035
"221","DTE","DTE",3897
"222","EFX","EFX",4423
"223","WST","WST",11376
"224","CDW","CDW",28320
"225","DHI","DHI",25340
"226","ANSS","ANSS",63080
"227","IT","IT",12441
"228","ARE","ARE",64821
"229","CTRA","CTRA",20548
"230","AEE","AEE",10860
"231","ZBH","ZBH",144559
"232","GWW","GWW",5256
"233","LH","LH",14960
"234","ETR","ETR",7366
"235","BALL","BALL",1988
"236","SIVB","SIVB",17120
"237","DRE","DRE",13510
"238","FITB","FITB",4640
"239","URI","URI",66065
"240","FE","FE",8099
"241","STE","STE",25313
"242","LUV","LUV",9882
"243","MKC","MKC",7146
"244","MLM","MLM",29733
"245","PPL","PPL",8455
"246","VMC","VMC",11228
"247","MTCH","MTCH",26061
"248","GPC","GPC",5125
"249","ABC","ABC",31673
"250","TSCO","TSCO",29736
"251","LEN","LEN",6669
"252","CHD","CHD",3026
"253","HIG","HIG",61739
"254","WAT","WAT",61574
"255","MAA","MAA",29649
"256","NTRS","NTRS",7982
"257","DAL","DAL",3851
"258","TTWO","TTWO",64630
"259","CMS","CMS",3439
"260","CNP","CNP",5742
"261","RF","RF",4674
"262","PWR","PWR",66446
"263","IR","IR",30098
"264","PKI","PKI",4145
"265","AMCR","AMCR",100243
"266","RJF","RJF",8898
"267","HBAN","HBAN",5786
"268","DOV","DOV",4058
"269","VRSN","VRSN",66368
"270","K","K",6375
"271","TDY","TDY",126721
"272","HOLX","HOLX",20904
"273","ESS","ESS",30293
"274","SWKS","SWKS",1327
"275","CLX","CLX",3121
"276","EXPD","EXPD",4494
"277","ZBRA","ZBRA",24405
"278","WAB","WAB",60979
"279","TRMB","TRMB",22815
"280","MRO","MRO",7017
"281","ATO","ATO",4383
"282","CAH","CAH",2751
"283","KEY","KEY",9783
"284","J","J",6216
"285","TYL","TYL",10789
"286","CAG","CAG",3362
"287","DGX","DGX",64166
"288","TER","TER",10453
"289","KMX","KMX",64410
"290","DRI","DRI",31846
"291","NTAP","NTAP",61591
"292","COO","COO",3504
"293","FDS","FDS",63172
"294","AVY","AVY",1913
"295","IP","IP",6104
"296","IEX","IEX",15267
"297","EVRG","EVRG",6338
"298","WDC","WDC",11399
"299","LNT","LNT",11554
"300","BBY","BBY",2184
"301","JKHY","JKHY",11811
"302","TECH","TECH",15414
"303","JBHT","JBHT",5783
"304","PARA","PARA",13714
"305","AES","AES",24216
"306","PEAK","PEAK",13125
"307","BRO","BRO",15417
"308","CPT","CPT",28629
"309","GRMN","GRMN",141459
"310","SJM","SJM",9777
"311","OMC","OMC",4066
"312","POOL","POOL",61420
"313","NLOK","NLOK",15855
"314","CHRW","CHRW",65609
"315","VFC","VFC",11060
"316","TXT","TXT",10519
"317","SWK","SWK",10016
"318","CINF","CINF",14824
"319","IRM","IRM",62374
"320","HRL","HRL",5709
"321","UDR","UDR",10894
"322","FMC","FMC",4510
"323","INCY","INCY",29127
"324","BF.B","BF.B",2435
"325","ABMD","ABMD",13619
"326","KIM","KIM",24731
"327","NVR","NVR",12459
"328","WRB","WRB",14822
"329","MAS","MAS",7085
"330","PTC","PTC",18699
"331","CTXS","CTXS",61676
"332","BXP","BXP",64925
"333","NDSN","NDSN",7921
"334","NI","NI",7974
"335","HST","HST",7063
"336","CRL","CRL",137131
"337","APA","APA",1678
"338","EMN","EMN",29392
"339","SNA","SNA",9778
"340","UAL","UAL",10795
"341","BIO","BIO",2220
"342","MGM","MGM",14418
"343","VTRS","VTRS",7637
"344","TFX","TFX",10407
"345","IPG","IPG",6136
"346","QRVO","QRVO",64853
"347","WRK","WRK",29830
"348","L","L",6781
"349","HSIC","HSIC",61494
"350","CMA","CMA",3231
"351","TAP","TAP",3505
"352","HAS","HAS",5518
"353","CPB","CPB",2663
"354","PHM","PHM",8823
"355","RE","RE",61388
"356","FFIV","FFIV",121077
"357","LUMN","LUMN",2884
"358","REG","REG",29099
"359","WHR","WHR",11465
"360","BWA","BWA",28742
"361","CCL","CCL",13498
"362","GL","GL",10614
"363","AAL","AAL",1045
"364","JNPR","JNPR",121718
"365","BBWI","BBWI",6733
"366","RHI","RHI",2312
"367","ROL","ROL",9225
"368","LNC","LNC",6742
"369","SEE","SEE",9555
"370","PNW","PNW",1075
"371","RCL","RCL",28191
"372","ZION","ZION",11687
"373","AOS","AOS",9771
"374","PNR","PNR",8463
"375","XRAY","XRAY",13700
"376","DXC","DXC",3336
"377","NWL","NWL",7875
"378","BEN","BEN",4885
"379","UHS","UHS",11032
"380","FRT","FRT",4605
"381","MHK","MHK",25119
"382","IVZ","IVZ",29804
"383","PENN","PENN",30259
"384","ALK","ALK",1230
"385","DVA","DVA",61483
"386","VNO","VNO",11220
"387","RL","RL",64891
"388","PVH","PVH",8551
"389","DISH","DISH",60900
