"","ticker","tic","gvkey"
"82","MDLZ","MDLZ",142953
"83","ADI","ADI",1632
"84","CI","CI",2547
"85","ISRG","ISRG",136725
"86","DUK","DUK",4093
"87","ZTS","ZTS",13721
"88","GE","GE",5047
"89","MMC","MMC",7065
"90","MMM","MMM",7435
"91","SO","SO",9850
"92","MO","MO",8543
"93","BKNG","BKNG",119314
"94","CB","CB",28034
"95","CCI","CCI",113490
"96","TGT","TGT",3813
"97","GILD","GILD",24856
"98","TJX","TJX",11672
"99","SYK","SYK",10115
"100","CME","CME",149070
"101","NOC","NOC",7985
"102","VRTX","VRTX",24344
"103","LRCX","LRCX",6565
"104","CSX","CSX",2574
"105","MU","MU",7343
"106","BDX","BDX",2111
"107","PNC","PNC",8245
"108","CL","CL",3170
"109","D","D",4029
"110","PGR","PGR",13341
"111","TFC","TFC",11856
"112","EW","EW",133366
"113","USB","USB",4723
"114","EQIX","EQIX",138743
"115","WM","WM",14477
"116","EOG","EOG",16478
"117","FIS","FIS",165993
"118","EL","EL",61567
"119","REGN","REGN",23812
"120","FISV","FISV",12635
"121","ATVI","ATVI",180405
"122","HUM","HUM",27914
"123","AON","AON",3221
"124","F","F",4839
"125","NSC","NSC",7923
"126","BSX","BSX",25279
"127","SHW","SHW",9667
"128","ITW","ITW",5878
"129","ETN","ETN",4199
"130","OXY","OXY",8068
"131","KLAC","KLAC",6304
"132","DG","DG",4016
"133","SNPS","SNPS",24975
"134","ICE","ICE",163610
"135","FDX","FDX",4598
"136","CNC","CNC",145552
"137","APD","APD",1209
"138","EMR","EMR",4321
"139","GM","GM",5073
"140","GD","GD",5046
"141","SLB","SLB",9465
"142","SRE","SRE",8272
"143","PXD","PXD",14359
"144","CHTR","CHTR",126136
"145","MPC","MPC",186989
"146","AEP","AEP",1440
"147","CDNS","CDNS",13421
"148","MCO","MCO",139665
"149","PSA","PSA",10096
"150","MCK","MCK",7171
"151","HCA","HCA",22260
"152","NXPI","NXPI",184725
"153","ADSK","ADSK",1878
"154","LHX","LHX",5492
"155","ADM","ADM",1722
"156","ORLY","ORLY",28180
"157","VLO","VLO",15247
"158","GIS","GIS",5071
"159","APH","APH",14282
"160","ROP","ROP",24925
"161","EXC","EXC",8539
"162","KMB","KMB",6435
"163","IQV","IQV",17928
"164","O","O",30822
"165","MAR","MAR",28930
"166","SYY","SYY",10247
"167","CMG","CMG",165914
"168","MET","MET",133768
"169","TEL","TEL",177267
"170","FCX","FCX",14590
"171","AZO","AZO",23809
"172","PSX","PSX",170841
"173","COF","COF",30990
"174","ECL","ECL",4213
"175","FTNT","FTNT",183377
"176","PAYX","PAYX",8402
"177","AIG","AIG",1487
"178","STZ","STZ",2710
"179","XEL","XEL",7977
"180","MSI","MSI",7585
"181","WMB","WMB",11506
"182","A","A",126554
"183","ENPH","ENPH",187450
"184","MSCI","MSCI",178507
"185","MCHP","MCHP",27965
"186","WELL","WELL",5543
"187","TRV","TRV",62689
"188","JCI","JCI",6268
"189","DVN","DVN",14934
"190","CTAS","CTAS",3062
"191","DLTR","DLTR",31587
"192","PRU","PRU",143356
"193","SBAC","SBAC",121382
"194","PH","PH",8358
"195","DLR","DLR",160991
"196","MNST","MNST",24316
"197","EA","EA",16721
"198","GPN","GPN",141913
"199","AJG","AJG",4973
"200","HLT","HLT",5643
"201","NEM","NEM",7881
"202","CTSH","CTSH",111864
"203","WBD","WBD",164296
"204","YUM","YUM",65417
"205","NUE","NUE",8030
"206","AFL","AFL",1449
"207","RMD","RMD",31887
"208","DXCM","DXCM",162887
"209","KMI","KMI",6310
"210","ED","ED",3413
"211","HPQ","HPQ",5606
"212","SPG","SPG",29389
"213","ILMN","ILMN",138205
"214","TT","TT",5959
"215","IDXX","IDXX",24197
"216","HSY","HSY",5597
"217","TDG","TDG",148349
"218","PEG","PEG",8810
"219","WEC","WEC",11550
"220","ALL","ALL",28349
"221","BK","BK",2019
"222","IFF","IFF",6078
"223","TWTR","TWTR",18872
"224","CMI","CMI",3650
"225","PCAR","PCAR",8253
"226","MTB","MTB",4699
"227","ES","ES",7970
"228","MTD","MTD",65772
"229","KR","KR",6502
"230","BIIB","BIIB",24468
"231","HES","HES",1380
"232","VRSK","VRSK",180652
"233","DD","DD",4060
"234","PPG","PPG",8247
"235","KEYS","KEYS",20232
"236","BAX","BAX",2086
"237","AMP","AMP",164708
"238","FAST","FAST",14225
"239","APTV","APTV",118122
"240","RSG","RSG",112168
"241","AME","AME",1598
"242","ROK","ROK",9203
"243","ON","ON",134932
"244","KDP","KDP",28877
"245","FRC","FRC",14275
"246","AVB","AVB",29875
"247","ALB","ALB",29751
"248","ROST","ROST",9248
"249","DFS","DFS",177376
"250","AWK","AWK",179437
"251","TROW","TROW",12138
"252","WBA","WBA",11264
"253","GLW","GLW",3532
"254","ODFL","ODFL",24617
"255","CPRT","CPRT",29901
"256","EBAY","EBAY",114524
"257","CBRE","CBRE",260774
"258","WY","WY",11456
"259","ANET","ANET",20748
"260","KHC","KHC",5568
"261","OKE","OKE",8151
"262","EIX","EIX",9846
"263","TSN","TSN",10793
"264","HAL","HAL",5439
"265","EQR","EQR",28733
"266","STT","STT",10035
"267","DTE","DTE",3897
"268","EFX","EFX",4423
"269","WST","WST",11376
"270","EXR","EXR",160479
"271","CDW","CDW",28320
"272","DHI","DHI",25340
"273","ANSS","ANSS",63080
"274","IT","IT",12441
"275","ARE","ARE",64821
"276","CTRA","CTRA",20548
"277","AEE","AEE",10860
"278","ZBH","ZBH",144559
"279","GWW","GWW",5256
"280","LH","LH",14960
"281","ETR","ETR",7366
"282","BALL","BALL",1988
"283","SIVB","SIVB",17120
"284","DRE","DRE",13510
"285","FITB","FITB",4640
"286","WTW","WTW",144009
"287","URI","URI",66065
"288","FE","FE",8099
"289","LYB","LYB",294524
"290","STE","STE",25313
"291","LUV","LUV",9882
"292","MKC","MKC",7146
"293","MPWR","MPWR",160888
"294","MLM","MLM",29733
"295","PPL","PPL",8455
"296","VMC","VMC",11228
"297","MTCH","MTCH",26061
"298","FANG","FANG",170750
"299","GPC","GPC",5125
"300","ABC","ABC",31673
"301","TSCO","TSCO",29736
"302","LEN","LEN",6669
"303","CHD","CHD",3026
"304","HIG","HIG",61739
"305","WAT","WAT",61574
"306","VTR","VTR",110179
"307","NDAQ","NDAQ",149337
"308","EPAM","EPAM",187697
"309","ALGN","ALGN",141384
"310","ULTA","ULTA",178704
"311","MAA","MAA",29649
"312","CF","CF",163946
"313","NTRS","NTRS",7982
"314","SEDG","SEDG",23119
"315","DAL","DAL",3851
"316","TTWO","TTWO",64630
"317","CMS","CMS",3439
"318","CTLT","CTLT",20228
"319","CNP","CNP",5742
"320","RF","RF",4674
"321","PWR","PWR",66446
"322","IR","IR",30098
"323","PKI","PKI",4145
"324","MOS","MOS",162129
"325","AMCR","AMCR",100243
"326","MOH","MOH",152149
"327","RJF","RJF",8898
"328","HBAN","HBAN",5786
"329","BR","BR",176928
"330","DOV","DOV",4058
"331","VRSN","VRSN",66368
"332","K","K",6375
"333","TDY","TDY",126721
"334","HOLX","HOLX",20904
"335","ESS","ESS",30293
"336","SWKS","SWKS",1327
"337","CLX","CLX",3121
"338","EXPD","EXPD",4494
"339","FLT","FLT",184700
"340","ZBRA","ZBRA",24405
"341","WAB","WAB",60979
"342","TRMB","TRMB",22815
"343","XYL","XYL",189491
"344","MRO","MRO",7017
"345","GNRC","GNRC",183736
"346","ATO","ATO",4383
"347","CAH","CAH",2751
"348","KEY","KEY",9783
"349","J","J",6216
"350","SYF","SYF",20686
"351","TYL","TYL",10789
"352","CAG","CAG",3362
"353","DGX","DGX",64166
"354","PAYC","PAYC",20116
"355","TER","TER",10453
"356","KMX","KMX",64410
"357","DRI","DRI",31846
"358","NTAP","NTAP",61591
"359","COO","COO",3504
"360","FDS","FDS",63172
"361","STX","STX",150937
"362","AVY","AVY",1913
"363","IP","IP",6104
"364","IEX","IEX",15267
"365","EXPE","EXPE",126296
"366","PFG","PFG",145701
"367","EVRG","EVRG",6338
"368","AKAM","AKAM",125595
"369","WDC","WDC",11399
"370","LNT","LNT",11554
"371","BBY","BBY",2184
"372","JKHY","JKHY",11811
"373","TECH","TECH",15414
"374","JBHT","JBHT",5783
"375","LKQ","LKQ",155394
"376","PARA","PARA",13714
"377","AES","AES",24216
"378","PEAK","PEAK",13125
"379","BRO","BRO",15417
"380","CPT","CPT",28629
"381","GRMN","GRMN",141459
"382","SJM","SJM",9777
"383","OMC","OMC",4066
"384","DPZ","DPZ",160211
"385","POOL","POOL",61420
"386","NLOK","NLOK",15855
"387","CHRW","CHRW",65609
"388","VFC","VFC",11060
"389","TXT","TXT",10519
"390","SWK","SWK",10016
"391","CINF","CINF",14824
"392","LDOS","LDOS",165123
"393","IRM","IRM",62374
"394","HRL","HRL",5709
"395","UDR","UDR",10894
"396","FMC","FMC",4510
"397","INCY","INCY",29127
"398","BF.B","BF.B",2435
"399","ABMD","ABMD",13619
"400","KIM","KIM",24731
"401","NVR","NVR",12459
"402","LVS","LVS",161844
"403","PKG","PKG",128978
"404","LYV","LYV",165746
"405","WRB","WRB",14822
"406","MAS","MAS",7085
"407","PTC","PTC",18699
"408","CTXS","CTXS",61676
"409","CBOE","CBOE",184500
"410","BXP","BXP",64925
"411","NDSN","NDSN",7921
"412","NI","NI",7974
"413","HST","HST",7063
"414","CRL","CRL",137131
"415","APA","APA",1678
"416","AAP","AAP",145977
"417","CE","CE",162254
"418","EMN","EMN",29392
"419","SNA","SNA",9778
"420","UAL","UAL",10795
"421","LW","LW",28790
"422","BIO","BIO",2220
"423","MGM","MGM",14418
"424","VTRS","VTRS",7637
"425","TFX","TFX",10407
"426","SBNY","SBNY",160776
"427","IPG","IPG",6136
"428","QRVO","QRVO",64853
"429","WRK","WRK",29830
"430","L","L",6781
"431","HSIC","HSIC",61494
"432","MKTX","MKTX",158742
"433","CMA","CMA",3231
"434","TAP","TAP",3505
"435","HAS","HAS",5518
"436","CPB","CPB",2663
"437","PHM","PHM",8823
"438","RE","RE",61388
"439","FFIV","FFIV",121077
"440","LUMN","LUMN",2884
"441","AIZ","AIZ",157057
"442","REG","REG",29099
"443","WHR","WHR",11465
"444","FBHS","FBHS",188255
"445","BWA","BWA",28742
"446","ALLE","ALLE",316056
"447","NRG","NRG",135990
"448","CCL","CCL",13498
"449","GL","GL",10614
"450","AAL","AAL",1045
"451","JNPR","JNPR",121718
"452","BBWI","BBWI",6733
"453","TPR","TPR",140541
"454","HII","HII",186310
"455","RHI","RHI",2312
"456","NLSN","NLSN",100873
"457","ROL","ROL",9225
"458","LNC","LNC",6742
"459","SEE","SEE",9555
"460","PNW","PNW",1075
"461","RCL","RCL",28191
"462","ZION","ZION",11687
"463","AOS","AOS",9771
"464","PNR","PNR",8463
"465","XRAY","XRAY",13700
"466","DXC","DXC",3336
"467","NWL","NWL",7875
"468","BEN","BEN",4885
"469","UHS","UHS",11032
"470","FRT","FRT",4605
"471","WYNN","WYNN",149318
"472","NWSA","NWSA",18043
"473","MHK","MHK",25119
"474","IVZ","IVZ",29804
"475","PENN","PENN",30259
"476","ALK","ALK",1230
"477","DVA","DVA",61483
"478","NCLH","NCLH",104432
"479","VNO","VNO",11220
"480","RL","RL",64891
"481","PVH","PVH",8551
"482","DISH","DISH",60900
