"","ticker","tic","gvkey"
"82","MDLZ","MDLZ",142953
"83","ADI","ADI",1632
"84","CI","CI",2547
"85","ISRG","ISRG",136725
"86","DUK","DUK",4093
"87","ZTS","ZTS",13721
"88","GE","GE",5047
"89","MMC","MMC",7065
"90","MMM","MMM",7435
"91","SO","SO",9850
"92","MO","MO",8543
"93","BKNG","BKNG",119314
"94","CB","CB",28034
"95","CCI","CCI",113490
"96","TGT","TGT",3813
"97","GILD","GILD",24856
"98","TJX","TJX",11672
"99","SYK","SYK",10115
"100","CME","CME",149070
"101","NOC","NOC",7985
"102","VRTX","VRTX",24344
"103","LRCX","LRCX",6565
"104","CSX","CSX",2574
"105","MU","MU",7343
"106","BDX","BDX",2111
"107","PNC","PNC",8245
"108","CL","CL",3170
"109","D","D",4029
"110","PGR","PGR",13341
"111","TFC","TFC",11856
"112","EW","EW",133366
"113","USB","USB",4723
"114","EQIX","EQIX",138743
"115","WM","WM",14477
"116","EOG","EOG",16478
"117","FIS","FIS",165993
"118","EL","EL",61567
"119","REGN","REGN",23812
"120","FISV","FISV",12635
"121","ATVI","ATVI",180405
"122","HUM","HUM",27914
"123","AON","AON",3221
"124","F","F",4839
"125","NSC","NSC",7923
"126","BSX","BSX",25279
"127","SHW","SHW",9667
"128","ITW","ITW",5878
"129","ETN","ETN",4199
"130","OXY","OXY",8068
"131","KLAC","KLAC",6304
"132","DG","DG",4016
"133","SNPS","SNPS",24975
"134","ICE","ICE",163610
"135","FDX","FDX",4598
"136","CNC","CNC",145552
"137","APD","APD",1209
"138","EMR","EMR",4321
"139","GM","GM",5073
"140","GD","GD",5046
"141","SLB","SLB",9465
"142","SRE","SRE",8272
"143","PXD","PXD",14359
"144","CHTR","CHTR",126136
"145","MPC","MPC",186989
"146","AEP","AEP",1440
"147","CDNS","CDNS",13421
"148","MCO","MCO",139665
"149","PSA","PSA",10096
"150","MCK","MCK",7171
"151","HCA","HCA",22260
"152","NXPI","NXPI",184725
"153","ADSK","ADSK",1878
"154","LHX","LHX",5492
"155","ADM","ADM",1722
"156","ORLY","ORLY",28180
"157","VLO","VLO",15247
"158","GIS","GIS",5071
"159","APH","APH",14282
"160","ROP","ROP",24925
"161","EXC","EXC",8539
"162","KMB","KMB",6435
"163","IQV","IQV",17928
"164","O","O",30822
"165","MAR","MAR",28930
"166","SYY","SYY",10247
"167","CMG","CMG",165914
"168","MET","MET",133768
"169","TEL","TEL",177267
"170","FCX","FCX",14590
"171","AZO","AZO",23809
"172","PSX","PSX",170841
"173","COF","COF",30990
"174","ECL","ECL",4213
"175","FTNT","FTNT",183377
"176","PAYX","PAYX",8402
"177","AIG","AIG",1487
"178","STZ","STZ",2710
"179","XEL","XEL",7977
"180","MSI","MSI",7585
"181","WMB","WMB",11506
"182","A","A",126554
"183","ENPH","ENPH",187450
"184","MSCI","MSCI",178507
"185","MCHP","MCHP",27965
"186","WELL","WELL",5543
"187","TRV","TRV",62689
"188","JCI","JCI",6268
"189","DVN","DVN",14934
"190","CTAS","CTAS",3062
"191","DLTR","DLTR",31587
"192","PRU","PRU",143356
"193","SBAC","SBAC",121382
"194","PH","PH",8358
"195","DLR","DLR",160991
"196","MNST","MNST",24316
"197","EA","EA",16721
"198","GPN","GPN",141913
"199","AJG","AJG",4973
"200","HLT","HLT",5643
"201","NEM","NEM",7881
"202","CTSH","CTSH",111864
"203","WBD","WBD",164296
"204","YUM","YUM",65417
"205","NUE","NUE",8030
"206","AFL","AFL",1449
"207","RMD","RMD",31887
"208","DXCM","DXCM",162887
"209","KMI","KMI",6310
"210","ED","ED",3413
"211","HPQ","HPQ",5606
"212","SPG","SPG",29389
"213","ILMN","ILMN",138205
"214","TT","TT",5959
"215","IDXX","IDXX",24197
"216","HSY","HSY",5597
"217","TDG","TDG",148349
"218","PEG","PEG",8810
"219","WEC","WEC",11550
"220","ALL","ALL",28349
"221","BK","BK",2019
"222","IFF","IFF",6078
"223","TWTR","TWTR",18872
"224","CMI","CMI",3650
"225","PCAR","PCAR",8253
"226","MTB","MTB",4699
"227","ES","ES",7970
"228","MTD","MTD",65772
"229","KR","KR",6502
"230","BIIB","BIIB",24468
"231","HES","HES",1380
"232","VRSK","VRSK",180652
"233","DD","DD",4060
"234","PPG","PPG",8247
"235","KEYS","KEYS",20232
"236","BAX","BAX",2086
"237","AMP","AMP",164708
"238","FAST","FAST",14225
"239","APTV","APTV",118122
"240","RSG","RSG",112168
"241","AME","AME",1598
"242","ROK","ROK",9203
"243","ON","ON",134932
"244","KDP","KDP",28877
"245","FRC","FRC",14275
"246","AVB","AVB",29875
"247","ALB","ALB",29751
"248","ROST","ROST",9248
"249","DFS","DFS",177376
"250","AWK","AWK",179437
"251","TROW","TROW",12138
"252","WBA","WBA",11264
"253","GLW","GLW",3532
"254","ODFL","ODFL",24617
"255","CPRT","CPRT",29901
"256","EBAY","EBAY",114524
"257","CBRE","CBRE",260774
"258","WY","WY",11456
"259","ANET","ANET",20748
"260","KHC","KHC",5568
"261","OKE","OKE",8151
"262","EIX","EIX",9846
"263","TSN","TSN",10793
"264","HAL","HAL",5439
"265","EQR","EQR",28733
"266","STT","STT",10035
"267","DTE","DTE",3897
"268","EFX","EFX",4423
"269","WST","WST",11376
"270","EXR","EXR",160479
"271","CDW","CDW",28320
"272","DHI","DHI",25340
"273","ANSS","ANSS",63080
"274","IT","IT",12441
"275","ARE","ARE",64821
"276","CTRA","CTRA",20548
"277","AEE","AEE",10860
"278","ZBH","ZBH",144559
"279","GWW","GWW",5256
"280","LH","LH",14960
"281","ETR","ETR",7366
"282","BALL","BALL",1988
"283","SIVB","SIVB",17120
"284","DRE","DRE",13510
"285","FITB","FITB",4640
"286","WTW","WTW",144009
"287","URI","URI",66065
"288","FE","FE",8099
"289","LYB","LYB",294524
"290","STE","STE",25313
"291","LUV","LUV",9882
"292","MKC","MKC",7146
"293","MPWR","MPWR",160888
"294","MLM","MLM",29733
"295","PPL","PPL",8455
"296","VMC","VMC",11228
"297","MTCH","MTCH",26061
"298","FANG","FANG",170750
"299","GPC","GPC",5125
"300","ABC","ABC",31673
"301","TSCO","TSCO",29736
"302","LEN","LEN",6669
"303","CHD","CHD",3026
"304","HIG","HIG",61739
"305","WAT","WAT",61574
"306","VTR","VTR",110179
"307","NDAQ","NDAQ",149337
"308","EPAM","EPAM",187697
"309","ALGN","ALGN",141384
"310","ULTA","ULTA",178704
"311","MAA","MAA",29649
"312","CF","CF",163946
"313","NTRS","NTRS",7982
"314","SEDG","SEDG",23119
"315","DAL","DAL",3851
"316","TTWO","TTWO",64630
"317","CMS","CMS",3439
"318","CTLT","CTLT",20228
"319","CNP","CNP",5742
"320","RF","RF",4674
"321","PWR","PWR",66446
"322","IR","IR",30098
"323","PKI","PKI",4145
"324","MOS","MOS",162129
"325","AMCR","AMCR",100243
"326","MOH","MOH",152149
"327","RJF","RJF",8898
"328","HBAN","HBAN",5786
"329","BR","BR",176928
"330","DOV","DOV",4058
"331","VRSN","VRSN",66368
"332","K","K",6375
"333","TDY","TDY",126721
"334","CFG","CFG",21825
"335","HOLX","HOLX",20904
"336","ESS","ESS",30293
"337","SWKS","SWKS",1327
"338","CLX","CLX",3121
"339","EXPD","EXPD",4494
"340","FLT","FLT",184700
"341","ZBRA","ZBRA",24405
"342","WAB","WAB",60979
"343","TRMB","TRMB",22815
"344","XYL","XYL",189491
"345","MRO","MRO",7017
"346","GNRC","GNRC",183736
"347","ATO","ATO",4383
"348","CAH","CAH",2751
"349","KEY","KEY",9783
"350","J","J",6216
"351","SYF","SYF",20686
"352","TYL","TYL",10789
"353","CAG","CAG",3362
"354","DGX","DGX",64166
"355","PAYC","PAYC",20116
"356","TER","TER",10453
"357","KMX","KMX",64410
"358","DRI","DRI",31846
"359","NTAP","NTAP",61591
"360","COO","COO",3504
"361","FDS","FDS",63172
"362","STX","STX",150937
"363","AVY","AVY",1913
"364","IP","IP",6104
"365","IEX","IEX",15267
"366","EXPE","EXPE",126296
"367","PFG","PFG",145701
"368","EVRG","EVRG",6338
"369","AKAM","AKAM",125595
"370","WDC","WDC",11399
"371","LNT","LNT",11554
"372","BBY","BBY",2184
"373","JKHY","JKHY",11811
"374","TECH","TECH",15414
"375","JBHT","JBHT",5783
"376","LKQ","LKQ",155394
"377","PARA","PARA",13714
"378","AES","AES",24216
"379","PEAK","PEAK",13125
"380","BRO","BRO",15417
"381","CPT","CPT",28629
"382","GRMN","GRMN",141459
"383","SJM","SJM",9777
"384","OMC","OMC",4066
"385","DPZ","DPZ",160211
"386","POOL","POOL",61420
"387","NLOK","NLOK",15855
"388","CHRW","CHRW",65609
"389","VFC","VFC",11060
"390","TXT","TXT",10519
"391","SWK","SWK",10016
"392","CINF","CINF",14824
"393","LDOS","LDOS",165123
"394","IRM","IRM",62374
"395","HRL","HRL",5709
"396","UDR","UDR",10894
"397","FMC","FMC",4510
"398","INCY","INCY",29127
"399","BF.B","BF.B",2435
"400","ABMD","ABMD",13619
"401","ETSY","ETSY",23238
"402","KIM","KIM",24731
"403","NVR","NVR",12459
"404","LVS","LVS",161844
"405","PKG","PKG",128978
"406","LYV","LYV",165746
"407","WRB","WRB",14822
"408","MAS","MAS",7085
"409","PTC","PTC",18699
"410","CTXS","CTXS",61676
"411","CBOE","CBOE",184500
"412","BXP","BXP",64925
"413","NDSN","NDSN",7921
"414","NI","NI",7974
"415","HST","HST",7063
"416","CRL","CRL",137131
"417","APA","APA",1678
"418","AAP","AAP",145977
"419","CE","CE",162254
"420","EMN","EMN",29392
"421","SNA","SNA",9778
"422","UAL","UAL",10795
"423","LW","LW",28790
"424","BIO","BIO",2220
"425","MGM","MGM",14418
"426","VTRS","VTRS",7637
"427","TFX","TFX",10407
"428","SBNY","SBNY",160776
"429","IPG","IPG",6136
"430","QRVO","QRVO",64853
"431","WRK","WRK",29830
"432","L","L",6781
"433","HSIC","HSIC",61494
"434","MKTX","MKTX",158742
"435","CMA","CMA",3231
"436","TAP","TAP",3505
"437","HAS","HAS",5518
"438","CPB","CPB",2663
"439","PHM","PHM",8823
"440","RE","RE",61388
"441","FFIV","FFIV",121077
"442","LUMN","LUMN",2884
"443","AIZ","AIZ",157057
"444","REG","REG",29099
"445","WHR","WHR",11465
"446","FBHS","FBHS",188255
"447","BWA","BWA",28742
"448","ALLE","ALLE",316056
"449","NRG","NRG",135990
"450","CCL","CCL",13498
"451","GL","GL",10614
"452","AAL","AAL",1045
"453","JNPR","JNPR",121718
"454","BBWI","BBWI",6733
"455","TPR","TPR",140541
"456","HII","HII",186310
"457","RHI","RHI",2312
"458","NLSN","NLSN",100873
"459","ROL","ROL",9225
"460","LNC","LNC",6742
"461","SEE","SEE",9555
"462","PNW","PNW",1075
"463","RCL","RCL",28191
"464","ZION","ZION",11687
"465","AOS","AOS",9771
"466","PNR","PNR",8463
"467","XRAY","XRAY",13700
"468","DXC","DXC",3336
"469","NWL","NWL",7875
"470","BEN","BEN",4885
"471","UHS","UHS",11032
"472","FRT","FRT",4605
"473","WYNN","WYNN",149318
"474","NWSA","NWSA",18043
"475","MHK","MHK",25119
"476","IVZ","IVZ",29804
"477","PENN","PENN",30259
"478","ALK","ALK",1230
"479","DVA","DVA",61483
"480","NCLH","NCLH",104432
"481","VNO","VNO",11220
"482","RL","RL",64891
"483","PVH","PVH",8551
"484","DISH","DISH",60900
