"","ticker","tic","gvkey"
"82","MDLZ","MDLZ",142953
"83","ADI","ADI",1632
"84","CI","CI",2547
"85","ISRG","ISRG",136725
"86","DUK","DUK",4093
"87","ZTS","ZTS",13721
"88","TMUS","TMUS",17874
"89","GE","GE",5047
"90","MMC","MMC",7065
"91","MMM","MMM",7435
"92","SO","SO",9850
"93","MO","MO",8543
"94","BKNG","BKNG",119314
"95","CB","CB",28034
"96","CCI","CCI",113490
"97","TGT","TGT",3813
"98","GILD","GILD",24856
"99","TJX","TJX",11672
"100","SYK","SYK",10115
"101","CME","CME",149070
"102","NOC","NOC",7985
"103","VRTX","VRTX",24344
"104","LRCX","LRCX",6565
"105","CSX","CSX",2574
"106","MU","MU",7343
"107","BDX","BDX",2111
"108","PNC","PNC",8245
"109","CL","CL",3170
"110","D","D",4029
"111","PGR","PGR",13341
"112","TFC","TFC",11856
"113","EW","EW",133366
"114","USB","USB",4723
"115","EQIX","EQIX",138743
"116","WM","WM",14477
"117","EOG","EOG",16478
"118","FIS","FIS",165993
"119","EL","EL",61567
"120","REGN","REGN",23812
"121","FISV","FISV",12635
"122","ATVI","ATVI",180405
"123","HUM","HUM",27914
"124","AON","AON",3221
"125","F","F",4839
"126","NSC","NSC",7923
"127","BSX","BSX",25279
"128","SHW","SHW",9667
"129","ITW","ITW",5878
"130","ETN","ETN",4199
"131","OXY","OXY",8068
"132","KLAC","KLAC",6304
"133","DG","DG",4016
"134","SNPS","SNPS",24975
"135","ICE","ICE",163610
"136","FDX","FDX",4598
"137","CNC","CNC",145552
"138","APD","APD",1209
"139","EMR","EMR",4321
"140","GM","GM",5073
"141","GD","GD",5046
"142","SLB","SLB",9465
"143","SRE","SRE",8272
"144","PXD","PXD",14359
"145","CHTR","CHTR",126136
"146","MPC","MPC",186989
"147","AEP","AEP",1440
"148","CDNS","CDNS",13421
"149","MCO","MCO",139665
"150","PSA","PSA",10096
"151","MCK","MCK",7171
"152","HCA","HCA",22260
"153","NXPI","NXPI",184725
"154","ADSK","ADSK",1878
"155","LHX","LHX",5492
"156","ADM","ADM",1722
"157","ORLY","ORLY",28180
"158","VLO","VLO",15247
"159","GIS","GIS",5071
"160","APH","APH",14282
"161","ROP","ROP",24925
"162","EXC","EXC",8539
"163","KMB","KMB",6435
"164","IQV","IQV",17928
"165","O","O",30822
"166","MAR","MAR",28930
"167","SYY","SYY",10247
"168","CMG","CMG",165914
"169","MET","MET",133768
"170","TEL","TEL",177267
"171","FCX","FCX",14590
"172","AZO","AZO",23809
"173","PSX","PSX",170841
"174","COF","COF",30990
"175","ECL","ECL",4213
"176","FTNT","FTNT",183377
"177","PAYX","PAYX",8402
"178","AIG","AIG",1487
"179","STZ","STZ",2710
"180","XEL","XEL",7977
"181","MSI","MSI",7585
"182","WMB","WMB",11506
"183","A","A",126554
"184","ENPH","ENPH",187450
"185","MSCI","MSCI",178507
"186","MCHP","MCHP",27965
"187","WELL","WELL",5543
"188","TRV","TRV",62689
"189","JCI","JCI",6268
"190","DVN","DVN",14934
"191","CTAS","CTAS",3062
"192","DLTR","DLTR",31587
"193","PRU","PRU",143356
"194","SBAC","SBAC",121382
"195","PH","PH",8358
"196","DLR","DLR",160991
"197","MNST","MNST",24316
"198","EA","EA",16721
"199","GPN","GPN",141913
"200","AJG","AJG",4973
"201","HLT","HLT",5643
"202","NEM","NEM",7881
"203","CTSH","CTSH",111864
"204","WBD","WBD",164296
"205","YUM","YUM",65417
"206","NUE","NUE",8030
"207","AFL","AFL",1449
"208","RMD","RMD",31887
"209","DXCM","DXCM",162887
"210","KMI","KMI",6310
"211","ED","ED",3413
"212","HPQ","HPQ",5606
"213","SPG","SPG",29389
"214","ILMN","ILMN",138205
"215","TT","TT",5959
"216","IDXX","IDXX",24197
"217","HSY","HSY",5597
"218","TDG","TDG",148349
"219","PEG","PEG",8810
"220","WEC","WEC",11550
"221","ALL","ALL",28349
"222","BK","BK",2019
"223","IFF","IFF",6078
"224","TWTR","TWTR",18872
"225","CMI","CMI",3650
"226","PCAR","PCAR",8253
"227","MTB","MTB",4699
"228","ES","ES",7970
"229","MTD","MTD",65772
"230","KR","KR",6502
"231","BIIB","BIIB",24468
"232","HES","HES",1380
"233","VRSK","VRSK",180652
"234","DD","DD",4060
"235","PPG","PPG",8247
"236","KEYS","KEYS",20232
"237","BAX","BAX",2086
"238","AMP","AMP",164708
"239","FAST","FAST",14225
"240","APTV","APTV",118122
"241","RSG","RSG",112168
"242","AME","AME",1598
"243","ROK","ROK",9203
"244","ON","ON",134932
"245","KDP","KDP",28877
"246","FRC","FRC",14275
"247","AVB","AVB",29875
"248","ALB","ALB",29751
"249","ROST","ROST",9248
"250","DFS","DFS",177376
"251","AWK","AWK",179437
"252","TROW","TROW",12138
"253","WBA","WBA",11264
"254","GLW","GLW",3532
"255","ODFL","ODFL",24617
"256","CPRT","CPRT",29901
"257","EBAY","EBAY",114524
"258","CBRE","CBRE",260774
"259","WY","WY",11456
"260","ANET","ANET",20748
"261","KHC","KHC",5568
"262","OKE","OKE",8151
"263","EIX","EIX",9846
"264","TSN","TSN",10793
"265","HAL","HAL",5439
"266","EQR","EQR",28733
"267","STT","STT",10035
"268","DTE","DTE",3897
"269","EFX","EFX",4423
"270","WST","WST",11376
"271","EXR","EXR",160479
"272","CDW","CDW",28320
"273","DHI","DHI",25340
"274","ANSS","ANSS",63080
"275","BKR","BKR",32106
"276","IT","IT",12441
"277","ARE","ARE",64821
"278","CTRA","CTRA",20548
"279","AEE","AEE",10860
"280","ZBH","ZBH",144559
"281","GWW","GWW",5256
"282","LH","LH",14960
"283","ETR","ETR",7366
"284","BALL","BALL",1988
"285","SIVB","SIVB",17120
"286","DRE","DRE",13510
"287","FITB","FITB",4640
"288","WTW","WTW",144009
"289","FTV","FTV",26590
"290","URI","URI",66065
"291","FE","FE",8099
"292","LYB","LYB",294524
"293","STE","STE",25313
"294","LUV","LUV",9882
"295","MKC","MKC",7146
"296","MPWR","MPWR",160888
"297","MLM","MLM",29733
"298","PPL","PPL",8455
"299","VMC","VMC",11228
"300","MTCH","MTCH",26061
"301","FANG","FANG",170750
"302","GPC","GPC",5125
"303","ABC","ABC",31673
"304","TSCO","TSCO",29736
"305","LEN","LEN",6669
"306","CHD","CHD",3026
"307","HIG","HIG",61739
"308","WAT","WAT",61574
"309","VTR","VTR",110179
"310","NDAQ","NDAQ",149337
"311","EPAM","EPAM",187697
"312","ALGN","ALGN",141384
"313","ULTA","ULTA",178704
"314","MAA","MAA",29649
"315","CF","CF",163946
"316","NTRS","NTRS",7982
"317","SEDG","SEDG",23119
"318","DAL","DAL",3851
"319","TTWO","TTWO",64630
"320","CMS","CMS",3439
"321","CTLT","CTLT",20228
"322","CNP","CNP",5742
"323","RF","RF",4674
"324","PWR","PWR",66446
"325","IR","IR",30098
"326","PKI","PKI",4145
"327","MOS","MOS",162129
"328","AMCR","AMCR",100243
"329","MOH","MOH",152149
"330","RJF","RJF",8898
"331","HBAN","HBAN",5786
"332","BR","BR",176928
"333","DOV","DOV",4058
"334","VRSN","VRSN",66368
"335","K","K",6375
"336","HPE","HPE",26156
"337","TDY","TDY",126721
"338","CFG","CFG",21825
"339","HOLX","HOLX",20904
"340","ESS","ESS",30293
"341","SWKS","SWKS",1327
"342","CLX","CLX",3121
"343","EXPD","EXPD",4494
"344","FLT","FLT",184700
"345","ZBRA","ZBRA",24405
"346","WAB","WAB",60979
"347","TRMB","TRMB",22815
"348","XYL","XYL",189491
"349","MRO","MRO",7017
"350","GNRC","GNRC",183736
"351","ATO","ATO",4383
"352","CAH","CAH",2751
"353","KEY","KEY",9783
"354","J","J",6216
"355","SYF","SYF",20686
"356","TYL","TYL",10789
"357","CAG","CAG",3362
"358","DGX","DGX",64166
"359","PAYC","PAYC",20116
"360","TER","TER",10453
"361","KMX","KMX",64410
"362","DRI","DRI",31846
"363","NTAP","NTAP",61591
"364","COO","COO",3504
"365","FDS","FDS",63172
"366","STX","STX",150937
"367","AVY","AVY",1913
"368","IP","IP",6104
"369","IEX","IEX",15267
"370","EXPE","EXPE",126296
"371","PFG","PFG",145701
"372","EVRG","EVRG",6338
"373","AKAM","AKAM",125595
"374","WDC","WDC",11399
"375","LNT","LNT",11554
"376","BBY","BBY",2184
"377","JKHY","JKHY",11811
"378","TECH","TECH",15414
"379","JBHT","JBHT",5783
"380","LKQ","LKQ",155394
"381","PARA","PARA",13714
"382","AES","AES",24216
"383","PEAK","PEAK",13125
"384","BRO","BRO",15417
"385","CPT","CPT",28629
"386","GRMN","GRMN",141459
"387","SJM","SJM",9777
"388","OMC","OMC",4066
"389","DPZ","DPZ",160211
"390","POOL","POOL",61420
"391","NLOK","NLOK",15855
"392","CHRW","CHRW",65609
"393","VFC","VFC",11060
"394","TXT","TXT",10519
"395","SWK","SWK",10016
"396","CINF","CINF",14824
"397","LDOS","LDOS",165123
"398","IRM","IRM",62374
"399","HRL","HRL",5709
"400","UDR","UDR",10894
"401","FMC","FMC",4510
"402","INCY","INCY",29127
"403","BF.B","BF.B",2435
"404","ABMD","ABMD",13619
"405","ETSY","ETSY",23238
"406","KIM","KIM",24731
"407","NVR","NVR",12459
"408","LVS","LVS",161844
"409","PKG","PKG",128978
"410","LYV","LYV",165746
"411","WRB","WRB",14822
"412","MAS","MAS",7085
"413","PTC","PTC",18699
"414","CTXS","CTXS",61676
"415","CBOE","CBOE",184500
"416","BXP","BXP",64925
"417","NDSN","NDSN",7921
"418","NI","NI",7974
"419","HST","HST",7063
"420","CRL","CRL",137131
"421","APA","APA",1678
"422","AAP","AAP",145977
"423","CE","CE",162254
"424","EMN","EMN",29392
"425","SNA","SNA",9778
"426","UAL","UAL",10795
"427","LW","LW",28790
"428","BIO","BIO",2220
"429","MGM","MGM",14418
"430","VTRS","VTRS",7637
"431","TFX","TFX",10407
"432","SBNY","SBNY",160776
"433","IPG","IPG",6136
"434","QRVO","QRVO",64853
"435","WRK","WRK",29830
"436","L","L",6781
"437","FOXA","FOXA",34636
"438","HSIC","HSIC",61494
"439","CZR","CZR",21808
"440","MKTX","MKTX",158742
"441","CMA","CMA",3231
"442","TAP","TAP",3505
"443","HAS","HAS",5518
"444","CPB","CPB",2663
"445","PHM","PHM",8823
"446","RE","RE",61388
"447","FFIV","FFIV",121077
"448","LUMN","LUMN",2884
"449","AIZ","AIZ",157057
"450","REG","REG",29099
"451","WHR","WHR",11465
"452","FBHS","FBHS",188255
"453","BWA","BWA",28742
"454","ALLE","ALLE",316056
"455","NRG","NRG",135990
"456","CCL","CCL",13498
"457","GL","GL",10614
"458","AAL","AAL",1045
"459","JNPR","JNPR",121718
"460","BBWI","BBWI",6733
"461","TPR","TPR",140541
"462","HII","HII",186310
"463","RHI","RHI",2312
"464","NLSN","NLSN",100873
"465","ROL","ROL",9225
"466","LNC","LNC",6742
"467","SEE","SEE",9555
"468","PNW","PNW",1075
"469","RCL","RCL",28191
"470","ZION","ZION",11687
"471","AOS","AOS",9771
"472","PNR","PNR",8463
"473","XRAY","XRAY",13700
"474","DXC","DXC",3336
"475","NWL","NWL",7875
"476","BEN","BEN",4885
"477","UHS","UHS",11032
"478","FRT","FRT",4605
"479","WYNN","WYNN",149318
"480","NWSA","NWSA",18043
"481","MHK","MHK",25119
"482","IVZ","IVZ",29804
"483","PENN","PENN",30259
"484","ALK","ALK",1230
"485","DVA","DVA",61483
"486","NCLH","NCLH",104432
"487","VNO","VNO",11220
"488","RL","RL",64891
"489","PVH","PVH",8551
"490","DISH","DISH",60900
