"","ticker","tic","gvkey"
"82","MDLZ","MDLZ",142953
"83","ADI","ADI",1632
"84","CI","CI",2547
"85","ISRG","ISRG",136725
"86","DUK","DUK",4093
"87","ZTS","ZTS",13721
"88","TMUS","TMUS",17874
"89","GE","GE",5047
"90","MMC","MMC",7065
"91","MMM","MMM",7435
"92","SO","SO",9850
"93","MO","MO",8543
"94","BKNG","BKNG",119314
"95","CB","CB",28034
"96","CCI","CCI",113490
"97","TGT","TGT",3813
"98","GILD","GILD",24856
"99","TJX","TJX",11672
"100","SYK","SYK",10115
"101","CME","CME",149070
"102","NOC","NOC",7985
"103","VRTX","VRTX",24344
"104","LRCX","LRCX",6565
"105","CSX","CSX",2574
"106","MU","MU",7343
"107","BDX","BDX",2111
"108","PNC","PNC",8245
"109","CL","CL",3170
"110","D","D",4029
"111","PGR","PGR",13341
"112","TFC","TFC",11856
"113","EW","EW",133366
"114","USB","USB",4723
"115","EQIX","EQIX",138743
"116","WM","WM",14477
"117","EOG","EOG",16478
"118","FIS","FIS",165993
"119","EL","EL",61567
"120","REGN","REGN",23812
"121","FISV","FISV",12635
"122","ATVI","ATVI",180405
"123","HUM","HUM",27914
"124","AON","AON",3221
"125","F","F",4839
"126","NSC","NSC",7923
"127","BSX","BSX",25279
"128","SHW","SHW",9667
"129","ITW","ITW",5878
"130","ETN","ETN",4199
"131","OXY","OXY",8068
"132","KLAC","KLAC",6304
"133","DG","DG",4016
"134","SNPS","SNPS",24975
"135","ICE","ICE",163610
"136","FDX","FDX",4598
"137","CNC","CNC",145552
"138","APD","APD",1209
"139","EMR","EMR",4321
"140","GM","GM",5073
"141","GD","GD",5046
"142","SLB","SLB",9465
"143","SRE","SRE",8272
"144","PXD","PXD",14359
"145","CHTR","CHTR",126136
"146","MPC","MPC",186989
"147","AEP","AEP",1440
"148","CDNS","CDNS",13421
"149","MCO","MCO",139665
"150","PSA","PSA",10096
"151","MCK","MCK",7171
"152","HCA","HCA",22260
"153","NXPI","NXPI",184725
"154","ADSK","ADSK",1878
"155","LHX","LHX",5492
"156","ADM","ADM",1722
"157","ORLY","ORLY",28180
"158","VLO","VLO",15247
"159","GIS","GIS",5071
"160","APH","APH",14282
"161","ROP","ROP",24925
"162","EXC","EXC",8539
"163","KMB","KMB",6435
"164","IQV","IQV",17928
"165","O","O",30822
"166","MAR","MAR",28930
"167","SYY","SYY",10247
"168","CMG","CMG",165914
"169","MET","MET",133768
"170","TEL","TEL",177267
"171","FCX","FCX",14590
"172","AZO","AZO",23809
"173","PSX","PSX",170841
"174","COF","COF",30990
"175","ECL","ECL",4213
"176","FTNT","FTNT",183377
"177","PAYX","PAYX",8402
"178","AIG","AIG",1487
"179","STZ","STZ",2710
"180","XEL","XEL",7977
"181","MSI","MSI",7585
"182","WMB","WMB",11506
"183","A","A",126554
"184","ENPH","ENPH",187450
"185","MSCI","MSCI",178507
"186","MCHP","MCHP",27965
"187","WELL","WELL",5543
"188","TRV","TRV",62689
"189","JCI","JCI",6268
"190","DVN","DVN",14934
"191","CTAS","CTAS",3062
"192","DLTR","DLTR",31587
"193","PRU","PRU",143356
"194","SBAC","SBAC",121382
"195","PH","PH",8358
"196","DLR","DLR",160991
"197","MNST","MNST",24316
"198","EA","EA",16721
"199","GPN","GPN",141913
"200","AJG","AJG",4973
"201","HLT","HLT",5643
"202","NEM","NEM",7881
"203","CTSH","CTSH",111864
"204","WBD","WBD",164296
"205","YUM","YUM",65417
"206","NUE","NUE",8030
"207","AFL","AFL",1449
"208","RMD","RMD",31887
"209","DXCM","DXCM",162887
"210","KMI","KMI",6310
"211","ED","ED",3413
"212","HPQ","HPQ",5606
"213","SPG","SPG",29389
"214","ILMN","ILMN",138205
"215","TT","TT",5959
"216","IDXX","IDXX",24197
"217","HSY","HSY",5597
"218","TDG","TDG",148349
"219","PEG","PEG",8810
"220","WEC","WEC",11550
"221","ALL","ALL",28349
"222","BK","BK",2019
"223","IFF","IFF",6078
"224","TWTR","TWTR",18872
"225","CMI","CMI",3650
"226","PCAR","PCAR",8253
"227","MTB","MTB",4699
"228","ES","ES",7970
"229","MTD","MTD",65772
"230","KR","KR",6502
"231","BIIB","BIIB",24468
"232","HES","HES",1380
"233","VRSK","VRSK",180652
"234","DD","DD",4060
"235","PPG","PPG",8247
"236","KEYS","KEYS",20232
"237","BAX","BAX",2086
"238","AMP","AMP",164708
"239","FAST","FAST",14225
"240","APTV","APTV",118122
"241","RSG","RSG",112168
"242","AME","AME",1598
"243","ROK","ROK",9203
"244","ON","ON",134932
"245","KDP","KDP",28877
"246","FRC","FRC",14275
"247","AVB","AVB",29875
"248","ALB","ALB",29751
"249","ROST","ROST",9248
"250","DFS","DFS",177376
"251","AWK","AWK",179437
"252","TROW","TROW",12138
"253","WBA","WBA",11264
"254","GLW","GLW",3532
"255","ODFL","ODFL",24617
"256","CPRT","CPRT",29901
"257","EBAY","EBAY",114524
"258","CBRE","CBRE",260774
"259","WY","WY",11456
"260","ANET","ANET",20748
"261","KHC","KHC",5568
"262","OKE","OKE",8151
"263","EIX","EIX",9846
"264","TSN","TSN",10793
"265","HAL","HAL",5439
"266","EQR","EQR",28733
"267","STT","STT",10035
"268","DTE","DTE",3897
"269","EFX","EFX",4423
"270","WST","WST",11376
"271","EXR","EXR",160479
"272","CDW","CDW",28320
"273","DHI","DHI",25340
"274","ANSS","ANSS",63080
"275","IT","IT",12441
"276","ARE","ARE",64821
"277","CTRA","CTRA",20548
"278","AEE","AEE",10860
"279","ZBH","ZBH",144559
"280","GWW","GWW",5256
"281","LH","LH",14960
"282","ETR","ETR",7366
"283","BALL","BALL",1988
"284","SIVB","SIVB",17120
"285","DRE","DRE",13510
"286","FITB","FITB",4640
"287","WTW","WTW",144009
"288","FTV","FTV",26590
"289","URI","URI",66065
"290","FE","FE",8099
"291","LYB","LYB",294524
"292","STE","STE",25313
"293","LUV","LUV",9882
"294","MKC","MKC",7146
"295","MPWR","MPWR",160888
"296","MLM","MLM",29733
"297","PPL","PPL",8455
"298","VMC","VMC",11228
"299","MTCH","MTCH",26061
"300","FANG","FANG",170750
"301","GPC","GPC",5125
"302","ABC","ABC",31673
"303","TSCO","TSCO",29736
"304","LEN","LEN",6669
"305","CHD","CHD",3026
"306","HIG","HIG",61739
"307","WAT","WAT",61574
"308","VTR","VTR",110179
"309","NDAQ","NDAQ",149337
"310","EPAM","EPAM",187697
"311","ALGN","ALGN",141384
"312","ULTA","ULTA",178704
"313","MAA","MAA",29649
"314","CF","CF",163946
"315","NTRS","NTRS",7982
"316","SEDG","SEDG",23119
"317","DAL","DAL",3851
"318","TTWO","TTWO",64630
"319","CMS","CMS",3439
"320","CTLT","CTLT",20228
"321","CNP","CNP",5742
"322","RF","RF",4674
"323","PWR","PWR",66446
"324","IR","IR",30098
"325","PKI","PKI",4145
"326","MOS","MOS",162129
"327","AMCR","AMCR",100243
"328","MOH","MOH",152149
"329","RJF","RJF",8898
"330","HBAN","HBAN",5786
"331","BR","BR",176928
"332","DOV","DOV",4058
"333","VRSN","VRSN",66368
"334","K","K",6375
"335","HPE","HPE",26156
"336","TDY","TDY",126721
"337","CFG","CFG",21825
"338","HOLX","HOLX",20904
"339","ESS","ESS",30293
"340","SWKS","SWKS",1327
"341","CLX","CLX",3121
"342","EXPD","EXPD",4494
"343","FLT","FLT",184700
"344","ZBRA","ZBRA",24405
"345","WAB","WAB",60979
"346","TRMB","TRMB",22815
"347","XYL","XYL",189491
"348","MRO","MRO",7017
"349","GNRC","GNRC",183736
"350","ATO","ATO",4383
"351","CAH","CAH",2751
"352","KEY","KEY",9783
"353","J","J",6216
"354","SYF","SYF",20686
"355","TYL","TYL",10789
"356","CAG","CAG",3362
"357","DGX","DGX",64166
"358","PAYC","PAYC",20116
"359","TER","TER",10453
"360","KMX","KMX",64410
"361","DRI","DRI",31846
"362","NTAP","NTAP",61591
"363","COO","COO",3504
"364","FDS","FDS",63172
"365","STX","STX",150937
"366","AVY","AVY",1913
"367","IP","IP",6104
"368","IEX","IEX",15267
"369","EXPE","EXPE",126296
"370","PFG","PFG",145701
"371","EVRG","EVRG",6338
"372","AKAM","AKAM",125595
"373","WDC","WDC",11399
"374","LNT","LNT",11554
"375","BBY","BBY",2184
"376","JKHY","JKHY",11811
"377","TECH","TECH",15414
"378","JBHT","JBHT",5783
"379","LKQ","LKQ",155394
"380","PARA","PARA",13714
"381","AES","AES",24216
"382","PEAK","PEAK",13125
"383","BRO","BRO",15417
"384","CPT","CPT",28629
"385","GRMN","GRMN",141459
"386","SJM","SJM",9777
"387","OMC","OMC",4066
"388","DPZ","DPZ",160211
"389","POOL","POOL",61420
"390","NLOK","NLOK",15855
"391","CHRW","CHRW",65609
"392","VFC","VFC",11060
"393","TXT","TXT",10519
"394","SWK","SWK",10016
"395","CINF","CINF",14824
"396","HWM","HWM",28192
"397","LDOS","LDOS",165123
"398","IRM","IRM",62374
"399","HRL","HRL",5709
"400","UDR","UDR",10894
"401","FMC","FMC",4510
"402","INCY","INCY",29127
"403","BF.B","BF.B",2435
"404","ABMD","ABMD",13619
"405","ETSY","ETSY",23238
"406","KIM","KIM",24731
"407","NVR","NVR",12459
"408","LVS","LVS",161844
"409","PKG","PKG",128978
"410","LYV","LYV",165746
"411","WRB","WRB",14822
"412","MAS","MAS",7085
"413","PTC","PTC",18699
"414","CTXS","CTXS",61676
"415","CBOE","CBOE",184500
"416","BXP","BXP",64925
"417","NDSN","NDSN",7921
"418","NI","NI",7974
"419","HST","HST",7063
"420","CRL","CRL",137131
"421","APA","APA",1678
"422","AAP","AAP",145977
"423","CE","CE",162254
"424","EMN","EMN",29392
"425","SNA","SNA",9778
"426","UAL","UAL",10795
"427","LW","LW",28790
"428","BIO","BIO",2220
"429","MGM","MGM",14418
"430","VTRS","VTRS",7637
"431","TFX","TFX",10407
"432","SBNY","SBNY",160776
"433","IPG","IPG",6136
"434","QRVO","QRVO",64853
"435","WRK","WRK",29830
"436","L","L",6781
"437","HSIC","HSIC",61494
"438","MKTX","MKTX",158742
"439","CMA","CMA",3231
"440","TAP","TAP",3505
"441","HAS","HAS",5518
"442","CPB","CPB",2663
"443","PHM","PHM",8823
"444","RE","RE",61388
"445","FFIV","FFIV",121077
"446","LUMN","LUMN",2884
"447","AIZ","AIZ",157057
"448","REG","REG",29099
"449","WHR","WHR",11465
"450","FBHS","FBHS",188255
"451","BWA","BWA",28742
"452","ALLE","ALLE",316056
"453","NRG","NRG",135990
"454","CCL","CCL",13498
"455","GL","GL",10614
"456","AAL","AAL",1045
"457","JNPR","JNPR",121718
"458","BBWI","BBWI",6733
"459","TPR","TPR",140541
"460","HII","HII",186310
"461","RHI","RHI",2312
"462","NLSN","NLSN",100873
"463","ROL","ROL",9225
"464","LNC","LNC",6742
"465","SEE","SEE",9555
"466","PNW","PNW",1075
"467","RCL","RCL",28191
"468","ZION","ZION",11687
"469","AOS","AOS",9771
"470","PNR","PNR",8463
"471","XRAY","XRAY",13700
"472","DXC","DXC",3336
"473","NWL","NWL",7875
"474","BEN","BEN",4885
"475","UHS","UHS",11032
"476","FRT","FRT",4605
"477","WYNN","WYNN",149318
"478","NWSA","NWSA",18043
"479","MHK","MHK",25119
"480","IVZ","IVZ",29804
"481","PENN","PENN",30259
"482","ALK","ALK",1230
"483","DVA","DVA",61483
"484","NCLH","NCLH",104432
"485","VNO","VNO",11220
"486","RL","RL",64891
"487","PVH","PVH",8551
"488","DISH","DISH",60900
